contaminante,valor,horas
PM10,0.6314638521080012,16.0
PM10,0.6276884802377388,17.0
PM10,0.6234924605375678,18.0
PM10,0.6183431719598887,19.0
PM10,0.6120297603129004,20.0
PM10,0.6032052518661533,21.0
PM10,0.5908591929888672,22.0
PM10,0.5750104621623099,23.0
PM10,0.5544378703270719,24.0
PM10,0.5374617673995556,25.0
PM10,0.5230839671704131,26.0
PM10,0.5109326186962567,27.0
PM10,0.501789187128278,28.0
PM10,0.4943348327188475,29.0
PM10,0.4872684347305881,30.0
PM10,0.48031144389334607,31.0
PM10,0.4733472313194914,32.0
PM10,0.4662697454133994,33.0
PM10,0.45988591424406905,34.0
PM10,0.4541897604769103,35.0
PM10,0.44856380692056974,36.0
PM10,0.4428626416824927,37.0
PM10,0.4373999355505322,38.0
PM10,0.4321703157208835,39.0
PM10,0.42708346094684546,40.0
PM10,0.42231088109145765,41.0
PM10,0.417530188038564,42.0
PM10,0.413046980776659,43.0
PM10,0.4084183769914058,44.0
PM10,0.4035408102571157,45.0
PM10,0.3979889254777504,46.0
PM10,0.39205530751963596,47.0
PM10,0.38563322733522526,48.0
PM10,0.3792609563759598,49.0
PM10,0.3738689834212924,50.0
PM10,0.36958324989655705,51.0
PM10,0.36611736799938804,52.0
PM10,0.3636418032590902,53.0
PM10,0.3621556694855327,54.0
PM10,0.3596740684138307,55.0
PM10,0.3572593063526396,56.0
PM10,0.3547190341308521,57.0
PM10,0.35202079526610675,58.0
PM10,0.34968148125945964,59.0
PM10,0.34774384742464026,60.0
PM10,0.3457365990131712,61.0
PM10,0.3440174179777796,62.0
PM10,0.34252646600967485,63.0
PM10,0.34071467737653993,64.0
PM10,0.33882937740347896,65.0
PM10,0.33770652884655467,66.0
PM10,0.33642337297450386,67.0
PM10,0.33561786140011624,68.0
PM10,0.3342643618037181,69.0
PM10,0.33266505374165295,70.0
PM10,0.3313771519310636,71.0
PM10,0.3299538644143818,72.0
PM2.5,0.5146498012428323,1.0
PM2.5,0.5257147626218299,2.0
PM2.5,0.5349686145203915,3.0
PM2.5,0.5428916037847402,4.0
PM2.5,0.5493761047512301,5.0
PM2.5,0.5548437151650732,6.0
PM2.5,0.5595321921477406,7.0
PM2.5,0.563031507319135,8.0
PM2.5,0.5657814473583723,9.0
PM2.5,0.5679412015228533,10.0
PM2.5,0.5693867963814333,11.0
PM2.5,0.5700595471182294,12.0
PM2.5,0.5696215933871307,13.0
PM2.5,0.567977129912128,14.0
PM2.5,0.565544606015586,15.0
PM2.5,0.5620135566911658,16.0
PM2.5,0.5573632431313236,17.0
PM2.5,0.5517356061860228,18.0
PM2.5,0.5447915504331992,19.0
PM2.5,0.5362480720144265,20.0
PM2.5,0.5252621142316878,21.0
PM2.5,0.511801643965512,22.0
PM2.5,0.49652729943773005,23.0
PM2.5,0.4786664246371592,24.0
PM2.5,0.46318032842753637,25.0
PM2.5,0.4497923107884773,26.0
PM2.5,0.4382762844717229,27.0
PM2.5,0.4288115923312486,28.0
PM2.5,0.4201964728713983,29.0
PM2.5,0.4123045128798316,30.0
PM2.5,0.4049554176904122,31.0
PM2.5,0.3982826033746774,32.0
PM2.5,0.39194741466952565,33.0
PM2.5,0.3863458689454191,34.0
PM2.5,0.3814561562107547,35.0
PM2.5,0.3765118617607156,36.0
PM2.5,0.371864280386717,37.0
PM2.5,0.36675034763720626,38.0
PM2.5,0.3617354825502971,39.0
PM2.5,0.3568634932348977,40.0
PM2.5,0.35219591853032006,41.0
PM2.5,0.3472304036607494,42.0
PM2.5,0.34225199667583445,43.0
PM2.5,0.3372575296310213,44.0
PM2.5,0.3322007591031127,45.0
PM2.5,0.32677854658878364,46.0
PM2.5,0.32083113643311295,47.0
PM2.5,0.31495583227045754,48.0
PM2.5,0.3095913832113601,49.0
PM2.5,0.3047314230763792,50.0
PM2.5,0.3003201795402192,51.0
PM2.5,0.2966168569338217,52.0
PM2.5,0.2936696492591038,53.0
PM2.5,0.29059231124172336,54.0
PM2.5,0.2880506775368267,55.0
PM2.5,0.2856834201245477,56.0
PM2.5,0.2827006836085665,57.0
PM2.5,0.27970101155430194,58.0
PM2.5,0.2772050301672193,59.0
PM2.5,0.2747252665450606,60.0
PM2.5,0.27222029134094516,61.0
PM2.5,0.2702228708670364,62.0
PM2.5,0.26821659821091376,63.0
PM2.5,0.26623101220303486,64.0
PM2.5,0.26440432448509255,65.0
PM2.5,0.26262775578830583,66.0
PM2.5,0.2603854512895081,67.0
PM2.5,0.25860756379757227,68.0
PM2.5,0.2567555767012558,69.0
PM2.5,0.25533386971020344,70.0
PM2.5,0.25426856327741926,71.0
PM2.5,0.25372935835338595,72.0
SO2,0.19328803408774614,1.0
SO2,0.19617270513575474,2.0
SO2,0.19816849231784575,3.0
SO2,0.20031062745313719,4.0
SO2,0.20213170891139023,5.0
SO2,0.2041108866732195,6.0
SO2,0.20641861985992183,7.0
SO2,0.20915612922224813,8.0
SO2,0.2115309257858859,9.0
SO2,0.2133693905305702,10.0
SO2,0.21469656180126762,11.0
SO2,0.21596605525667797,12.0
SO2,0.2169854340502906,13.0
SO2,0.21787834677251453,14.0
SO2,0.21862715378894926,15.0
SO2,0.21957235057487295,16.0
SO2,0.21938373867852706,17.0
SO2,0.2185677480885082,18.0
SO2,0.21799649134365187,19.0
SO2,0.21733377570328097,20.0
SO2,0.2168012221394428,21.0
SO2,0.21633982499713336,22.0
SO2,0.2157195496977598,23.0
SO2,0.21455550491535058,24.0
SO2,0.21356114842388754,25.0
SO2,0.2131228920525303,26.0
SO2,0.21319450318570438,27.0
SO2,0.21291616223145732,28.0
SO2,0.21243146213827055,29.0
SO2,0.2119099044995698,30.0
SO2,0.21153047923077323,31.0
SO2,0.21081271169400415,32.0
SO2,0.20986484805692565,33.0
SO2,0.20848556244775454,34.0
SO2,0.20771698627837182,35.0
SO2,0.20707071666982685,36.0
SO2,0.20747324221177116,37.0
SO2,0.20688635904705868,38.0
SO2,0.20604746754686373,39.0
SO2,0.20507588696532958,40.0
SO2,0.20449903115373744,41.0
SO2,0.20466734829587524,42.0
SO2,0.20504582338747257,43.0
SO2,0.20529244766412438,44.0
SO2,0.20479762610750074,45.0
SO2,0.20367587661004255,46.0
SO2,0.20200130161616003,47.0
SO2,0.20002941721386452,48.0
SO2,0.1984454104577969,49.0
SO2,0.19699262187991726,50.0
SO2,0.19569968406590066,51.0
SO2,0.1947297662845996,52.0
SO2,0.1932958506127951,53.0
SO2,0.19133603049811063,54.0
SO2,0.18910019105661477,55.0
SO2,0.18679556135750408,56.0
SO2,0.18471684592537815,57.0
SO2,0.18312366711809752,58.0
SO2,0.18231956841248895,59.0
SO2,0.1818137037417912,60.0
SO2,0.18117698949951727,61.0
SO2,0.18020778438378895,62.0
SO2,0.17913427618403002,63.0
SO2,0.17867232610180733,64.0
SO2,0.17867265495912407,65.0
SO2,0.1787728152975886,66.0
SO2,0.17774369742733082,67.0
SO2,0.17647833426948123,68.0
SO2,0.17535925192205654,69.0
SO2,0.17415606595933264,70.0
SO2,0.17272788733491806,71.0
SO2,0.17137219522927327,72.0
hora,0.0005583886891461837,1.0
hora,0.0006183160010532694,2.0
hora,0.0006350773471344337,3.0
hora,0.000872226897767379,4.0
hora,0.0010342108318652948,5.0
hora,0.0015397293676500357,6.0
hora,0.0016795316646206714,7.0
hora,0.0020818597857921797,8.0
hora,0.002225174535397935,9.0
hora,0.002376489732230303,10.0
hora,0.001537859029282985,11.0
hora,-0.0001178871749536413,12.0
hora,-0.00146877165327683,13.0
hora,-0.002509109876538441,14.0
hora,-0.002582319524580081,15.0
hora,-0.0018891914514319826,16.0
hora,-0.0014671321202066466,17.0
hora,-0.0010962955966621662,18.0
hora,-0.0006698820711185692,19.0
hora,-0.0006388562802960238,20.0
hora,-0.0009207555299790685,21.0
hora,-0.0010053479906316652,22.0
hora,-0.000552446437565954,23.0
hora,-0.00017445722642782114,24.0
hora,0.0005496030252521936,25.0
hora,0.0005397011872248441,26.0
hora,0.0005151304561952807,27.0
hora,0.0007290908801471454,28.0
hora,0.0008951978166120429,29.0
hora,0.0013855843831397392,30.0
hora,0.0015215715338296903,31.0
hora,0.0019285311577319404,32.0
hora,0.0020858352491132616,33.0
hora,0.002258289588177055,34.0
hora,0.001451701703986425,35.0
hora,-0.00016303197704976532,36.0
hora,-0.001460086722700364,37.0
hora,-0.0024567032823121448,38.0
hora,-0.0024654986474489824,39.0
hora,-0.0017236854453208884,40.0
hora,-0.0012586995435393017,41.0
hora,-0.0008631686053856759,42.0
hora,-0.00039010799126914635,43.0
hora,-0.0003179477659949998,44.0
hora,-0.0005637118847356797,45.0
hora,-0.0006145748100866199,46.0
hora,-0.00013240411706216758,47.0
hora,0.0002043455839643406,48.0
hora,0.0008880717773473112,49.0
hora,0.0008487428952204321,50.0
hora,0.0008009106842771633,51.0
hora,0.0009898233591483596,52.0
hora,0.0011151642856711617,53.0
hora,0.0015691437275082533,54.0
hora,0.0016718922352851292,55.0
hora,0.0020484193479840323,56.0
hora,0.002177763340943638,57.0
hora,0.0023267075884971394,58.0
hora,0.001503528938328034,59.0
hora,-0.00011879005286840278,60.0
hora,-0.0014211747180335613,61.0
hora,-0.0024144570411790776,62.0
hora,-0.002428410174918374,63.0
hora,-0.0016926352977491188,64.0
hora,-0.0012374132379838437,65.0
hora,-0.0008394563589044948,66.0
hora,-0.00036543617002663726,67.0
hora,-0.00029293672605362227,68.0
hora,-0.0005388306276572903,69.0
hora,-0.000590624943895379,70.0
hora,-0.0001079984138973789,71.0
hora,0.00023069655897142035,72.0
dia,-0.0010183873437584518,1.0
dia,-0.0014675602178185567,2.0
dia,-0.00195584101712447,3.0
dia,-0.0023827842890452922,4.0
dia,-0.002700573087378899,5.0
dia,-0.002936877650265651,6.0
dia,-0.00308301278458807,7.0
dia,-0.003154927629256172,8.0
dia,-0.0030898595497964596,9.0
dia,-0.0029358694814721926,10.0
dia,-0.0026884520396418987,11.0
dia,-0.0023535752819177315,12.0
dia,-0.002058365001057486,13.0
dia,-0.0017840877168724474,14.0
dia,-0.0015465988216013552,15.0
dia,-0.0013308147661569964,16.0
dia,-0.0009773645154446005,17.0
dia,-0.0006794572295854238,18.0
dia,-0.00038654403996738395,19.0
dia,-0.00014362443773900546,20.0
dia,0.00011308704920309782,21.0
dia,0.00031432896991884023,22.0
dia,0.0004995509899407321,23.0
dia,0.0007470993671088317,24.0
dia,0.0013464500394043506,25.0
dia,0.0018593426496235437,26.0
dia,0.002277781416342738,27.0
dia,0.002568077338106088,28.0
dia,0.002749880196741311,29.0
dia,0.0028323352023732454,30.0
dia,0.0028070919524825536,31.0
dia,0.002607053291274781,32.0
dia,0.002245260598813464,33.0
dia,0.0017190387316779782,34.0
dia,0.0010903273722876698,35.0
dia,0.00044599680811929337,36.0
dia,-0.00020703619600130868,37.0
dia,-0.0009207001647404775,38.0
dia,-0.0016904013213829326,39.0
dia,-0.002403386354025259,40.0
dia,-0.003086764410149564,41.0
dia,-0.0038363143173775556,42.0
dia,-0.00462570388982884,43.0
dia,-0.005485946649137347,44.0
dia,-0.006338538160376824,45.0
dia,-0.007208703062628507,46.0
dia,-0.008050741141902242,47.0
dia,-0.0088848474100095,48.0
dia,-0.009658307893346775,49.0
dia,-0.010344040962822222,50.0
dia,-0.011021950160410717,51.0
dia,-0.011721296576522782,52.0
dia,-0.012393738134225564,53.0
dia,-0.013048263798289854,54.0
dia,-0.013646461452286845,55.0
dia,-0.014200487907790955,56.0
dia,-0.014722081931200273,57.0
dia,-0.015198747063483124,58.0
dia,-0.015578912444978787,59.0
dia,-0.01607860919576349,60.0
dia,-0.01654700905040644,61.0
dia,-0.017060707808293208,62.0
dia,-0.017629594231574456,63.0
dia,-0.01815582074877738,64.0
dia,-0.018721980797581292,65.0
dia,-0.019243589904951567,66.0
dia,-0.019710925835311716,67.0
dia,-0.02011740147142227,68.0
dia,-0.02053757198010732,69.0
dia,-0.021026429376422885,70.0
dia,-0.021499163078533053,71.0
dia,-0.02195246774556216,72.0
mes,-0.16348165536287437,1.0
mes,-0.16321992494022505,2.0
mes,-0.16290732470714558,3.0
mes,-0.16254551337056644,4.0
mes,-0.16213413607522983,5.0
mes,-0.16166099733566588,6.0
mes,-0.16114233041036236,7.0
mes,-0.1605873877658232,8.0
mes,-0.16001264229591286,9.0
mes,-0.15942339746079684,10.0
mes,-0.15879941804205977,11.0
mes,-0.15812987950608573,12.0
mes,-0.15741309307673254,13.0
mes,-0.15667060113988832,14.0
mes,-0.15592752596816112,15.0
mes,-0.155192502660872,16.0
mes,-0.15447659359474433,17.0
mes,-0.15375168780102666,18.0
mes,-0.15303517129590527,19.0
mes,-0.15232128725224223,20.0
mes,-0.15162616649100166,21.0
mes,-0.15094467563724545,22.0
mes,-0.1502879297637176,23.0
mes,-0.14960704026615348,24.0
mes,-0.14874145480403092,25.0
mes,-0.14791932029101917,26.0
mes,-0.14717445256839162,27.0
mes,-0.1465410643884928,28.0
mes,-0.14599318848927118,29.0
mes,-0.1455306734381756,30.0
mes,-0.1451280434734446,31.0
mes,-0.1447873636802302,32.0
mes,-0.14451313805624574,33.0
mes,-0.14429855887387713,34.0
mes,-0.1441382068673932,35.0
mes,-0.14401969869482187,36.0
mes,-0.1439376608060122,37.0
mes,-0.14388142521485492,38.0
mes,-0.14381832045356127,39.0
mes,-0.14377047919482525,40.0
mes,-0.14373517404965386,41.0
mes,-0.1437179140129535,42.0
mes,-0.14369688773221526,43.0
mes,-0.14366687571815073,44.0
mes,-0.143628372362729,45.0
mes,-0.14357670249656287,46.0
mes,-0.14351156259776018,47.0
mes,-0.1434367499943084,48.0
mes,-0.14328260459988035,49.0
mes,-0.14311301330959175,50.0
mes,-0.14291704800237964,51.0
mes,-0.14268822319435712,52.0
mes,-0.14242299587120444,53.0
mes,-0.1421288185577401,54.0
mes,-0.141803568317818,55.0
mes,-0.1414526841798689,56.0
mes,-0.14106795106721762,57.0
mes,-0.14065688552062025,58.0
mes,-0.14022024713032297,59.0
mes,-0.13975574030211046,60.0
mes,-0.13928117716372798,61.0
mes,-0.13878810418435464,62.0
mes,-0.1382880004012938,63.0
mes,-0.13778468489884535,64.0
mes,-0.1373447937671737,65.0
mes,-0.13690341284748975,66.0
mes,-0.13646013884686983,67.0
mes,-0.1360180192832143,68.0
mes,-0.13556828815592342,69.0
mes,-0.13519605797465084,70.0
mes,-0.13483601422808203,71.0
mes,-0.13449579562328984,72.0
PM10mean,0.9946340660507568,1.0
PM10mean,0.9869276141775175,2.0
PM10mean,0.9775587524117527,3.0
PM10mean,0.966958556283344,4.0
PM10mean,0.9554050778848328,5.0
PM10mean,0.943064505242569,6.0
PM10mean,0.9300695852782146,7.0
PM10mean,0.9164108007863293,8.0
PM10mean,0.9021311067766151,9.0
PM10mean,0.887314166376141,10.0
PM10mean,0.8720965550128229,11.0
PM10mean,0.8565666675091862,12.0
PM10mean,0.8407646982801297,13.0
PM10mean,0.8247718532499037,14.0
PM10mean,0.808647141556255,15.0
PM10mean,0.7925010547582944,16.0
PM10mean,0.7763970433559699,17.0
PM10mean,0.7603096205302918,18.0
PM10mean,0.7442735734735656,19.0
PM10mean,0.7283177087598419,20.0
PM10mean,0.7125543547449134,21.0
PM10mean,0.6971612128328908,22.0
PM10mean,0.6822180744847415,23.0
PM10mean,0.6682451057867712,24.0
PM10mean,0.656041365309101,25.0
PM10mean,0.6447137315353527,26.0
PM10mean,0.6343887105509846,27.0
PM10mean,0.6249104017643254,28.0
PM10mean,0.6159100777574348,29.0
PM10mean,0.6072753304416123,30.0
PM10mean,0.5989075095792722,31.0
PM10mean,0.5908324989381474,32.0
PM10mean,0.5830986760471792,33.0
PM10mean,0.5756127187394482,34.0
PM10mean,0.5683065693342266,35.0
PM10mean,0.5612451547819337,36.0
PM10mean,0.5544976771059872,37.0
PM10mean,0.5481116353937223,38.0
PM10mean,0.5420057088594834,39.0
PM10mean,0.5362728959054701,40.0
PM10mean,0.5307808104997044,41.0
PM10mean,0.5254192247557652,42.0
PM10mean,0.5203788147111423,43.0
PM10mean,0.5155880005849455,44.0
PM10mean,0.511091857164841,45.0
PM10mean,0.5067547609732813,46.0
PM10mean,0.502747156693492,47.0
PM10mean,0.4988647074256249,48.0
PM10mean,0.4952480213278369,49.0
PM10mean,0.491860046268123,50.0
PM10mean,0.48867985184040286,51.0
PM10mean,0.48567565799338847,52.0
PM10mean,0.4827760687681342,53.0
PM10mean,0.4799064960760978,54.0
PM10mean,0.47708702678308856,55.0
PM10mean,0.47433602124630814,56.0
PM10mean,0.47156977977912096,57.0
PM10mean,0.46890929977252704,58.0
PM10mean,0.4663056703845647,59.0
PM10mean,0.46382462057157453,60.0
PM10mean,0.4613547644491638,61.0
PM10mean,0.4588341091916225,62.0
PM10mean,0.4562387634265079,63.0
PM10mean,0.4537283427880886,64.0
PM10mean,0.4513635509579398,65.0
PM10mean,0.4490846901372649,66.0
PM10mean,0.4468141873016779,67.0
PM10mean,0.4445003091766834,68.0
PM10mean,0.44218867259241945,69.0
PM10mean,0.4399812946203888,70.0
PM10mean,0.43782537636063734,71.0
PM10mean,0.4359848333474431,72.0
PM25mean,0.86079878017137,1.0
PM25mean,0.8555687303744298,2.0
PM25mean,0.848800040229652,3.0
PM25mean,0.8407804787896641,4.0
PM25mean,0.8316682318077838,5.0
PM25mean,0.821604575449949,6.0
PM25mean,0.8107038745504177,7.0
PM25mean,0.799043367042772,8.0
PM25mean,0.7867737544797988,9.0
PM25mean,0.773956807257878,10.0
PM25mean,0.7607358835863601,11.0
PM25mean,0.7472264736359322,12.0
PM25mean,0.7333764433941139,13.0
PM25mean,0.7192618388473927,14.0
PM25mean,0.7049551427332613,15.0
PM25mean,0.6904947467543805,16.0
PM25mean,0.6759937639070405,17.0
PM25mean,0.6614878921748332,18.0
PM25mean,0.6470706681089541,19.0
PM25mean,0.6327686123666759,20.0
PM25mean,0.6186862716044341,21.0
PM25mean,0.6050072900653007,22.0
PM25mean,0.5917824301735992,23.0
PM25mean,0.5793709043915605,24.0
PM25mean,0.5680801492698028,25.0
PM25mean,0.5575027652745302,26.0
PM25mean,0.5477063831350818,27.0
PM25mean,0.5385202386278911,28.0
PM25mean,0.52976993510206,29.0
PM25mean,0.521445721844296,30.0
PM25mean,0.513437703482145,31.0
PM25mean,0.5057468378205684,32.0
PM25mean,0.4983393371987362,33.0
PM25mean,0.4911254684298025,34.0
PM25mean,0.4840543029378277,35.0
PM25mean,0.4771815287577978,36.0
PM25mean,0.4705291064895589,37.0
PM25mean,0.4641476061997682,38.0
PM25mean,0.45791819369152575,39.0
PM25mean,0.45198869205283587,40.0
PM25mean,0.44627768738005147,41.0
PM25mean,0.4406957885607516,42.0
PM25mean,0.4353607091844837,43.0
PM25mean,0.43020438662577304,44.0
PM25mean,0.42528735260845174,45.0
PM25mean,0.42052904350726306,46.0
PM25mean,0.416050060898539,47.0
PM25mean,0.4117758646530824,48.0
PM25mean,0.4077981066747618,49.0
PM25mean,0.40408769252204907,50.0
PM25mean,0.4005846545033945,51.0
PM25mean,0.39728216027247776,52.0
PM25mean,0.3941535854056189,53.0
PM25mean,0.3911310405487004,54.0
PM25mean,0.38817996699121804,55.0
PM25mean,0.38533512514770396,56.0
PM25mean,0.38254360976117074,57.0
PM25mean,0.37988575173949496,58.0
PM25mean,0.3773451121980721,59.0
PM25mean,0.3749181659548575,60.0
PM25mean,0.3725468493666571,61.0
PM25mean,0.37023196853002066,62.0
PM25mean,0.3679015910229972,63.0
PM25mean,0.36565113353022205,64.0
PM25mean,0.3636249678092903,65.0
PM25mean,0.3617116495118675,66.0
PM25mean,0.3599439749929497,67.0
PM25mean,0.3582357417525073,68.0
PM25mean,0.3566302685488967,69.0
PM25mean,0.3551830790460839,70.0
PM25mean,0.3538214051399916,71.0
PM25mean,0.3526059193856194,72.0
